feed_url	site_name	lang	feed_kind	title	item_url	published	collected
	성경김승호	KO	YOUTUBE	创世记 38:2 犹大娶了书亚的女儿 2023年8月26日 14:18 08	https://www.youtube.com/watch?v=55uQLk4n0lo	2023-08-26	2023-08-26
	정진용 목사의 말들아 - 말씀묵상 채널	KO	YOUTUBE	《数字》第四章——完成使命时及之后应采取的态度	https://www.youtube.com/watch?v=V98yNjXlRw4	2022-05-29	2026-06-05
	와싱톤중앙장로교회	KO	YOUTUBE	民数记 29:12-40 | 我们在慈爱恩典中的天父 | 韩正民牧师 (2023年5月16日)	https://www.youtube.com/watch?v=LPnKUAM8PQo	2023-05-16	2026-06-05
	광야교회 / 김 찬제 목사 / 강해설교	KO	YOUTUBE	民数记 4:29-33（米拉利后裔的祭司职分）	https://www.youtube.com/watch?v=Ng7tJtLD9O4	2024-04-18	2026-06-05
	Sharon RP Church	EN	YOUTUBE	民数记 4:29-33 米拉利子孙的职责	https://www.youtube.com/watch?v=vgdCdN4SKHw	2024-02-08	2026-06-05
	한남제일교회	KO	YOUTUBE	三分钟讲道 | 民数记 21:4-9 “铜蛇” 吴昌佑牧师，汉南第一教会 220731	https://www.youtube.com/watch?v=EZT45MYqBgk	2022-08-06	2026-06-05
	새문안교회	KO	YOUTUBE	【世宗教会李相学牧师《民数记默想》（25）】凡被咬的，只要仰望它，就必得活（民数记 21:4-9）	https://www.youtube.com/watch?v=CVs0x9eRKfQ	2021-02-19	2026-06-05
	East End church of Christ	EN	YOUTUBE	谁负责管理革顺人的服事？【民数记 4:21-28】【第17课】【WTTB】	https://www.youtube.com/watch?v=8YCsAXX0fGI	2020-11-29	2026-06-05
	SamilChurch삼일교회	KO	YOUTUBE	2023年1月6日 / 清晨 / 民数记 4:1-16 / “初信之心” / 金云燮牧师	https://www.youtube.com/watch?v=S4gL2dMIvts	2023-01-05	2026-06-05
	매일성경 큐티 최신일 목사	KO	YOUTUBE	【每日圣经金句】| 1月6日（星期五）| 民数记 4:1-33 “圣洁的劳作”【10分钟经文分享】	https://www.youtube.com/watch?v=opiMON3Ccqs	2023-01-05	2026-06-05
	매일성경큐티하기	KO	YOUTUBE	民数记 4:1-33，他们必死——#每日圣经 #QT #晨间讲道	https://www.youtube.com/watch?v=J3m5Fzb053M	2023-01-04	2026-06-05
	East End church of Christ	EN	YOUTUBE	谁负责监督米拉利人的服事？【民数记 4:29-33】【第18课】【WTTB】	https://www.youtube.com/watch?v=UUUO0dhWMbQ	2020-11-30	2026-06-05
	SamilChurch삼일교회	KO	YOUTUBE	2023年5月4日 / 星期四黎明 / 民数记 22:21-35 / “巴兰，比驴还不如” / 崔明吉牧师	https://www.youtube.com/watch?v=-hJ0HOFXpt4	2023-05-03	2026-06-05
	알럽바이블	KO	YOUTUBE	【圣经故事 055】大卫战胜歌利亚，CBS 圣经童话	https://www.youtube.com/watch?v=6zmdP598SMg	2022-07-13	2022-07-13
	감자공주의 동화나라	KO	YOUTUBE	【土豆公主的圣经故事】大卫和歌利亚	https://www.youtube.com/watch?v=_d7uKOi3IOg	2023-06-05	2023-06-05
	CBN KOREA SUPERBOOK	KO	YOUTUBE	超级书 | 大卫与歌利亚 ★也来看看这本书吧！★	https://www.youtube.com/watch?v=_EL-1J6O7b8	2021-09-10	2021-09-10
	Geethanjali Kids - Rhymes and Stories	EN	YOUTUBE	大卫和歌利亚 | 热门圣经故事 | 圣经故事 - 儿童圣经故事 | 动画片	https://www.youtube.com/watch?v=TSEkqCXNePM	2017-08-26	2017-08-26
	성경으로 읽는 세상	KO	YOUTUBE	【圣经研读】人类第一个杀人犯该隐在2026年向我们发出的令人不寒而栗的警告	https://www.youtube.com/watch?v=HQuE-xDYVkQ	2026-02-14	2026-02-14
	조한뜻	KO	YOUTUBE	【我所爱的圣经 18】得救的喇合	https://www.youtube.com/watch?v=UhbWk4M4x3M	2018-09-18	2018-09-18
	CGN KIDS	KO	YOUTUBE	【旧约】41. 喇合 @杜兰诺故事圣经 第26天	https://www.youtube.com/watch?v=O1hYxEtykjg	2017-06-30	2017-06-30
	Charity Baptist Church	KO	YOUTUBE	他们究竟是没能赶出迦南人，还是根本没赶出他们？（士师记 1:27），NIV、KRV、詹姆斯国王钦定版圣经比较分析第五集，郑东洙牧师	https://www.youtube.com/watch?v=HsMUQccZSb0	2025-06-04	2025-06-04
	MED BIBLE	KO	YOUTUBE	以色列的敌人——迦南七支派的秘密！	https://www.youtube.com/watch?v=Yn3M_97Z3Z0	2025-11-11	2025-11-11
	초청교회	KO	YOUTUBE	【圣经地理】了解迦南的地理特征【圣经研读项目#26】	https://www.youtube.com/watch?v=pjMWkWHzr6A	2021-02-24	2021-02-24
	회개와천국복음[정보배]	KO	YOUTUBE	【星期日下午】我们必须赶出的七个迦南支派的属灵意义是什么？（申命记 7:1-5）——郑炳镇牧师，东滩明城教会	https://www.youtube.com/watch?v=exPdGMhKD8U	2023-03-05	2023-03-05
	History with Cy	EN	YOUTUBE	古代迦南及其人民简史（约公元前7000-539年）	https://www.youtube.com/watch?v=F6rs78Sovfc	2024-09-12	2024-09-12
	The Christian Channel	EN	YOUTUBE	迦南人的起源——以及他们所崇拜的恐怖神祇	https://www.youtube.com/watch?v=Wv5Ba8Ashpc	2025-06-11	2025-06-11
	Unraveling the Scriptures	EN	YOUTUBE	圣经中关于迦南的真相：圣经预言中的迦南人	https://www.youtube.com/watch?v=2_plLFVemvE	2025-02-20	2025-02-20
	The Inquisitive Bible Reader	EN	YOUTUBE	历史和圣经中的迦南人	https://www.youtube.com/watch?v=ldCWtO8uNjs	2023-09-20	2023-09-20
	평화교회	KO	YOUTUBE	【圣经知识小课堂】彼得与伯赛大、迦百农地区	https://www.youtube.com/watch?v=kNxhH7lCjm0	2020-07-02	2020-07-02
	알럽바이블	KO	YOUTUBE	【圣经故事 071】约拿在鱼腹中，CBS 圣经故事	https://www.youtube.com/watch?v=LRrQLvaA4hA	2022-11-02	2022-11-02
	김명석 목사 - 강릉 주의숲교회	KO	YOUTUBE	【每日灵修】5月4日（星期一）创世记35:1-22	https://www.youtube.com/watch?v=eBKM2KaCCFU	2026-05-03	2026-05-21
	말씀 읽어주는목사	KO	YOUTUBE	每日读经 [利未记 5:14 - 6:7] / 每日灵修 / 信息版圣经 / 金基雄牧师 / 每日阅读	https://www.youtube.com/watch?v=G60wqkIHDy4	2022-03-06	2026-05-18
	김명석 목사 - 강릉 주의숲교회	KO	YOUTUBE	每日圣经【默想经文精选 #利未记】利未记 5:14–6:7	https://www.youtube.com/watch?v=Ea76PDOjQX0	2022-03-06	2026-05-18
	The Scripture Revival	EN	YOUTUBE	利未记5章和6章：赎罪祭 | 视觉圣经 | 利未记5:14-19 & 6:1-7 | 饶恕	https://www.youtube.com/watch?v=vsW6rgAvLxY	2023-06-03	2026-05-18
	East End church of Christ	EN	YOUTUBE	献给神的赎罪祭是什么？【利未记 5:14-19】第14课】	https://www.youtube.com/watch?v=feOfaK1wk9s	2020-02-02	2026-05-18
	경향교회	KO	YOUTUBE	【利未记】5. 赎罪祭 第5章，13-14节	https://www.youtube.com/watch?v=ZJU53NyEFsw	2012-09-19	2026-05-18
	청파감리교회	KO	YOUTUBE	220401（星期五）利未记 5:5-7	https://www.youtube.com/watch?v=jtrxYkh_dbk	2022-03-31	2026-05-18
	매일성경큐티하기	KO	YOUTUBE	利未记 5:1-13 心灵中心 - 每日灵修 清晨讲道	https://www.youtube.com/watch?v=rE9nDg_hNN4	2022-03-05	2026-05-18
	The Scripture Revival	EN	YOUTUBE	利未记 5：穷人的赎罪祭 | 4K 高清圣经（利未记 1-13）| 平民的赎罪祭	https://www.youtube.com/watch?v=mtBCHNyMnHA	2023-05-16	2026-05-18
	Bible Study Journey: Understanding the Scriptures	EN	YOUTUBE	利未记第五章详解（圣经中的公义、赎罪祭和属灵责任）	https://www.youtube.com/watch?v=JsQ5BWkrkPY	2024-01-13	2026-05-18
	성경한장	KO	YOUTUBE	利未记第4章“赎罪祭” 圣经一章	https://www.youtube.com/watch?v=alADJ3hNgCo	2021-09-28	2026-05-18
	SamilChurch삼일교회	KO	YOUTUBE	利未记 4:1-12 撒米尔教会	https://www.youtube.com/watch?v=mSI3JZ_Pmv8	2022-03-03	2026-05-18
	김명석 목사 - 강릉 주의숲교회	KO	YOUTUBE	利未记 4:1-21 主森林教会	https://www.youtube.com/watch?v=tINqnhHwhkk	2022-03-03	2026-05-18
	Nairobi spaces and rooms FINDER	EN	YOUTUBE	利未记 4:1-35 为无意之罪献祭	https://www.youtube.com/watch?v=u-rluC2OFjs	2022-06-22	2026-05-18
	성경한장	KO	YOUTUBE	利未记第3章“平安祭”——圣经一章	https://www.youtube.com/watch?v=dRT0MfuLSPI	2021-09-27	2026-05-18
	박성민목사의 매일큐티묵상	KO	YOUTUBE	利未记 3:1-17 平安祭的意义 - 朴成民牧师	https://www.youtube.com/watch?v=Nexjib9zYjE	2023-05-02	2026-05-18
	김명석 목사 - 강릉 주의숲교회	KO	YOUTUBE	利未记 3:1-17 - 主的森林教会	https://www.youtube.com/watch?v=GdJE8YemP5g	2022-03-02	2026-05-18
	PeaceTV	EN	YOUTUBE	利未记 3 章——平安祭的律法 | 圣经播客，大卫·艾利，和平基督教会	https://www.youtube.com/watch?v=FFH7KuxF13M	2021-04-03	2026-05-18
	HebrewHollandClass	EN	YOUTUBE	利未记 3:1-17 平安祭的律法	https://www.youtube.com/watch?v=_8M7JEgzzM0	2018-08-13	2026-05-18
	100주년기념교회	KO	YOUTUBE	利未记 2:1-16 吴雄植 - 百年纪念教堂	https://www.youtube.com/watch?v=Frvnwh0tWms	2022-06-29	2026-05-18
	성경한장	KO	YOUTUBE	利未记第2章“磨碎的祭物”——圣经一章	https://www.youtube.com/watch?v=L8c8NMAPkxE	2021-09-13	2026-05-18
	김명석 목사 - 강릉 주의숲교회	KO	YOUTUBE	利未记 2:1-16 - 主的森林教会	https://www.youtube.com/watch?v=1jPHmvNNgaQ	2022-03-01	2026-05-18
	성경한장	KO	YOUTUBE	利未记第一章“燔祭”——圣经一章	https://www.youtube.com/watch?v=KpeJz3uOZRo	2021-09-07	2026-05-18
	매일성경큐티하기	KO	YOUTUBE	利未记 1:1-17 成为圣洁的活祭 - 每日灵修	https://www.youtube.com/watch?v=Aka7LpK8HUs	2022-02-28	2026-05-18
	김명석 목사 - 강릉 주의숲교회	KO	YOUTUBE	利未记 1:1-17 - 主的森林教会	https://www.youtube.com/watch?v=Osbh7IMhFH0	2022-02-28	2026-05-18
	동네형QT_생명의삶	KO	YOUTUBE	出埃及记 40:34–38 - 邻舍弟兄 QT	https://www.youtube.com/watch?v=a9j7uqVOixU	2021-07-18	2026-05-18
	새문안교회	KO	YOUTUBE	出埃及记 40:34–38 - 塞穆南教会	https://www.youtube.com/watch?v=9Fsp9PMaEVA	2020-06-26	2026-05-18
	성경한장	KO	YOUTUBE	出埃及记第40章“出埃及记的结尾：以马内利”——圣经一章	https://www.youtube.com/watch?v=50vLsoWt8j0	2022-05-19	2026-05-18
	박성민목사의 매일큐티묵상	KO	YOUTUBE	出埃及记 40:1-16 用油膏抹，使之成为圣洁 - QTin	https://www.youtube.com/watch?v=DV9GwRP0uqk	2022-12-01	2026-05-18
	광야교회 / 김 찬제 목사 / 강해설교	KO	YOUTUBE	出埃及记 39:32-43（会幕完工的意义）——旷野教会	https://www.youtube.com/watch?v=BRETMhBK4mk	2023-10-09	2026-05-18
	세상의 빛 이레교회	KO	YOUTUBE	出埃及记 39:32-43 世界之光 爱尔兰教会	https://www.youtube.com/watch?v=K_cBi57Tq-0	2021-07-15	2026-05-18
	동네형QT_생명의삶	KO	YOUTUBE	出埃及记 39:22-31 [敬拜者的身份，归向耶和华的圣洁] - 东内亨	https://www.youtube.com/watch?v=DDmF13JnfMc	2021-07-14	2026-05-18
	김명석 목사 - 강릉 주의숲교회	KO	YOUTUBE	出埃及记 39:22–43 - 主的森林教会	https://www.youtube.com/watch?v=5HytTjhei1A	2021-10-28	2026-05-18
	말씀 읽어주는목사	KO	YOUTUBE	出埃及记 39:22-43 - 经文朗读	https://www.youtube.com/watch?v=Y_hGSktAskQ	2021-10-28	2026-05-18
	큐티엠	KO	YOUTUBE	出埃及记 39:1-21 |正如主所吩咐的|金良载牧师	https://www.youtube.com/watch?v=hzo_spCQ_N0	2022-11-29	2026-05-18
	동네형QT_생명의삶	KO	YOUTUBE	出埃及记 39:32–43 [会幕因顺服而建成，耶和华藉摩西赐福] - Dongnehyung QT	https://www.youtube.com/watch?v=5OyNXsKySek	2021-07-15	2026-05-18
	의왕 말씀전원교회	KO	YOUTUBE	出埃及记 39:1-21 大祭司的圣衣、以弗得和胸牌 | 方锡镇牧师	https://www.youtube.com/watch?v=QZtHe1wcQLI	2021-10-28	2026-05-18
	왕림교회	KO	YOUTUBE	出埃及记 39:32–43_望林教会	https://www.youtube.com/watch?v=No_MIrmLBws	2021-07-15	2026-05-18
	역사지리로 보는 성경	KO	YOUTUBE	出埃及记 39:1-21 会幕概述：祭司的服装	https://www.youtube.com/watch?v=KxQRjk6UVnc	2021-07-13	2026-05-18
	할렐루야교회Hallelujah Community Church	KO	YOUTUBE	出埃及记第39章 | 哈利路亚教会	https://www.youtube.com/watch?v=FkcHdNMlUao	2022-03-30	2026-05-18
	매일성경큐티하기	KO	YOUTUBE	出埃及记 38:21-31，我毫无保留地给予	https://www.youtube.com/watch?v=s2Y-7TWZHiQ	2021-10-26	2026-05-18
	세상의 빛 이레교회	KO	YOUTUBE	出埃及记 38:21-31 | 世界之光爱尔兰教会	https://www.youtube.com/watch?v=6-iASO5QHoY	2021-07-12	2026-05-18
	광야교회 / 김 찬제 목사 / 강해설교	KO	YOUTUBE	出埃及记 38:9-20（会幕的院子和会幕的墙壁）	https://www.youtube.com/watch?v=OzmR7-CkuZI	2023-10-09	2026-05-18
	매일성경 큐티 최신일 목사	KO	YOUTUBE	出埃及记 38:1-20 “完全的献祭与完全的降服”	https://www.youtube.com/watch?v=Fq8CMPWLk0o	2021-10-25	2026-05-18
	성경한장	KO	YOUTUBE	出埃及记 38 “建造燔祭坛、铜洗濯盆和会幕的围墙”	https://www.youtube.com/watch?v=maaIi4fr0aE	2022-05-17	2026-05-18
	동네형QT_생명의삶	KO	YOUTUBE	出埃及记 38:1-20 [即使是看似微不足道的事，也能成就伟大的事，正如神所命定的]	https://www.youtube.com/watch?v=QrbZibhmhDo	2021-07-11	2026-05-18
	의왕 말씀전원교회	KO	YOUTUBE	出埃及记 38:1-20 燔祭坛、洗濯盆和会幕的围墙	https://www.youtube.com/watch?v=bwgobq9sWTE	2021-10-26	2026-05-18
	광야교회 / 김 찬제 목사 / 강해설교	KO	YOUTUBE	出埃及记 37:17-24（灯台的完成）	https://www.youtube.com/watch?v=YUDOXo14SvY	2023-10-09	2026-05-18
	역사지리로 보는 성경	KO	YOUTUBE	出埃及记 37:17-29 灯台和香坛的意义	https://www.youtube.com/watch?v=L8V9WV5ByU4	2021-07-10	2026-05-18
	동네형QT_생명의삶	KO	YOUTUBE	出埃及记 37:17-29 [按照上帝的旨意，行刑时要记住的诫命]	https://www.youtube.com/watch?v=cbVSGjLdR4M	2021-07-10	2026-05-18
	매일성경 큐티 최신일 목사	KO	YOUTUBE	出埃及记第37章“耶稣的家具”	https://www.youtube.com/watch?v=cB7-vCxy_Qc	2021-10-24	2026-05-18
	성경한장	KO	YOUTUBE	出埃及记第37章“制作约柜、陈设饼桌、灯台和香坛”——圣经一章	https://www.youtube.com/watch?v=F0SHWY5E6X8	2022-05-16	2026-05-18
	동네형QT_생명의삶	KO	YOUTUBE	出埃及记 37:1-16 [社群为伙伴，个人为忠信]	https://www.youtube.com/watch?v=QWrK5hDxdpg	2021-07-09	2026-05-18
	세상의 빛 이레교회	KO	YOUTUBE	出埃及记 37:1-16 | 世界之光爱尔兰教会	https://www.youtube.com/watch?v=sEyKIZcIIyo	2021-07-09	2026-05-18
	말씀 읽어주는목사	KO	YOUTUBE	出埃及记 37:1-29 - 经文朗读	https://www.youtube.com/watch?v=Mo5hv3BTdgY	2021-10-24	2026-05-18
	형광펜성경	KO	YOUTUBE	出埃及记第36-37章 | 里里外外都覆盖着纯金	https://www.youtube.com/watch?v=dxcsBgEAak4	2019-02-15	2026-05-18
	광야교회 / 김 찬제 목사 / 강해설교	KO	YOUTUBE	出埃及记 36:2-7（献祭盈余）	https://www.youtube.com/watch?v=pfM4YjZYT8c	2023-10-09	2026-05-18
	박성민목사의 매일큐티묵상	KO	YOUTUBE	出埃及记 36:20-38 坚固城墙和柱子	https://www.youtube.com/watch?v=A_OmO0K_nJo	2022-11-24	2026-05-18
	큐티엠	KO	YOUTUBE	出埃及记 36:20-38 | 搭建会幕的框架 | 金阳宰牧师	https://www.youtube.com/watch?v=Wv9Z3uJOS1w	2022-11-24	2026-05-18
	시흥교회	KO	YOUTUBE	出埃及记36章：在全能者的荫庇下——金亨日牧师	https://www.youtube.com/watch?v=nLeeW4zYk_M	2021-05-13	2026-05-18
	큐티엠	KO	YOUTUBE	出埃及记 36:8-19 两层幔子和两层遮盖物 - 金阳宰牧师	https://www.youtube.com/watch?v=2JDtRivUnAI	2022-11-23	2026-05-18
	의왕 말씀전원교회	KO	YOUTUBE	出埃及记 36:8-38 帐幕的遮盖物，帐幕的框架——方锡镇牧师	https://www.youtube.com/watch?v=hlyXnCifrpo	2021-10-25	2026-05-18
	성경한장	KO	YOUTUBE	出埃及记第36章“会幕的建造”	https://www.youtube.com/watch?v=Iv94TgJfw0c	2022-05-15	2026-05-18
	광야교회 / 김 찬제 목사 / 강해설교	KO	YOUTUBE	出埃及记 36:1（对那些心存智慧的人）	https://www.youtube.com/watch?v=kwH5EHARXr4	2023-10-09	2026-05-18
	와플터치 - STUDIO WAFL	KO	YOUTUBE	出埃及记 36:1-7 - 华夫饼触感	https://www.youtube.com/watch?v=vWmEoKBNA9k	2021-01-26	2026-05-18
	동네형QT_생명의삶	KO	YOUTUBE	出埃及记 35:30–36:7 呼召人的，也赐予人承受这名字的能力——邻舍弟兄 QT	https://www.youtube.com/watch?v=6HlqEf6OPZY	2021-07-07	2026-05-18
	다산동숭교회(강변동숭교회)	KO	YOUTUBE	出埃及记 35:20-29 那些心动的人，那些愿意的人 / 金成佑牧师（江边东圣教会）	https://www.youtube.com/watch?v=rZ5AhlFJbHM	2021-07-06	2026-05-18
	새교회_조덕남목사	KO	YOUTUBE	出埃及记 35:20-29 我们如何看待价值观？ 赵德南牧师	https://www.youtube.com/watch?v=QibTiT085Hg	2020-07-21	2026-05-18
	동네형QT_생명의삶	KO	YOUTUBE	出埃及记 35:20-29 [蒙恩者的回应：热忱的奉献和顺服]	https://www.youtube.com/watch?v=TkcyFdmj7Zw	2021-07-06	2026-05-18
	매일성경 큐티 최신일 목사	KO	YOUTUBE	出埃及记 35:1-19 “安息与服事” [10分钟经文分享]	https://www.youtube.com/watch?v=SbHWHo8tHCM	2021-10-20	2026-05-18
	매일성경 큐티 최신일 목사	KO	YOUTUBE	出埃及记 35:30-36:7 “是时候做义工了。”	https://www.youtube.com/watch?v=NCm87bBSwAU	2021-10-22	2026-05-18
	큐티엠	KO	YOUTUBE	出埃及记 35:20-29 | 建造会幕 | 金阳宰牧师	https://www.youtube.com/watch?v=Th3JXuOgN-4	2022-11-21	2026-05-18
	큐티엠	KO	YOUTUBE	出埃及记 35:1-19 | 安息日与会幕 | 金阳宰牧师	https://www.youtube.com/watch?v=8b7N_Qr6tUQ	2022-11-20	2026-05-18
	성경한장	KO	YOUTUBE	出埃及记35章 “帐幕首先建在心里”——圣经一章	https://www.youtube.com/watch?v=coy4yoR-H6Q	2022-05-12	2026-05-18
	새교회_조덕남목사	KO	YOUTUBE	出埃及记 34:10-17 他为何如此频繁地说话？ 赵德南牧师	https://www.youtube.com/watch?v=vYBTvw1NMxA	2020-07-16	2026-05-18
	동네형QT_생명의삶	KO	YOUTUBE	出埃及记 34:10-26 [你若遵守神的约，神必保守你]	https://www.youtube.com/watch?v=53RAOORzR1k	2021-07-03	2026-05-18
	100주년기념교회	KO	YOUTUBE	出埃及记 34:1-17 百年纪念教堂 吴雄植	https://www.youtube.com/watch?v=YvSLdBvU1VA	2022-06-13	2026-05-18
	김명석 목사 - 강릉 주의숲교회	KO	YOUTUBE	出埃及记 34:1-17	https://www.youtube.com/watch?v=RShNmmyE0bw	2021-10-18	2026-05-18
	박성민목사의 매일큐티묵상	KO	YOUTUBE	出埃及记 34:1-17 重新制作石版	https://www.youtube.com/watch?v=IYAAm4J_Jyc	2022-11-18	2026-05-18
	말씀 읽어주는목사	KO	YOUTUBE	出埃及记 33:12-23 经文朗读	https://www.youtube.com/watch?v=3Sif5vRMMj0	2021-10-17	2026-05-18
	김명석 목사 - 강릉 주의숲교회	KO	YOUTUBE	出埃及记 33:12-23	https://www.youtube.com/watch?v=R7QRpLtRh48	2021-10-17	2026-05-18
	처치타임즈Church Times	KO	YOUTUBE	出埃及记 33:7-23 / 我必亲自去（信息：孙锡九博士）	https://www.youtube.com/watch?v=PWlarKezxuM	2021-07-01	2026-05-18
	동네형QT_생명의삶	KO	YOUTUBE	出埃及记 33:12-23 [神的同在就是真正的恩典]	https://www.youtube.com/watch?v=NpvhKzk6CWk	2021-07-01	2026-05-18
	큐티엠	KO	YOUTUBE	出埃及记 33:1-11 | 如同与朋友交谈 | 金阳宰牧师	https://www.youtube.com/watch?v=pfWyp7vRZX8	2022-11-16	2026-05-18
	동네형QT_생명의삶	KO	YOUTUBE	出埃及记 33:1-11 向耶和华谦卑是罪人的希望。	https://www.youtube.com/watch?v=sC0vyOIrsZ4	2021-06-30	2026-05-18
	성경한장	KO	YOUTUBE	出埃及记 31 章 “圣灵充满的人，就是能顺服的人。”	https://www.youtube.com/watch?v=iQGsVohgVBI	2022-05-08	2026-05-18
	말씀 읽어주는목사	KO	YOUTUBE	出埃及记 31:1-18 经文朗读	https://www.youtube.com/watch?v=72gXDnMLMoI	2021-10-13	2026-05-18
	다움교회	KO	YOUTUBE	出埃及记 31:12-17 会幕与安息日 杨承彦牧师	https://www.youtube.com/watch?v=kI5MQFbFGPo	2022-12-15	2026-05-18
	동네형QT_생명의삶	KO	YOUTUBE	出埃及记 31:12-18 [受造世界的缩影，会幕作为新的创造]	https://www.youtube.com/watch?v=TWKMAbiyVXc	2021-06-26	2026-05-18
	새교회_조덕남목사	KO	YOUTUBE	出埃及记 31:1-11 拥有才能和技能并不意味着你就会被利用——赵德南牧师	https://www.youtube.com/watch?v=Hr8Uhf1WMdM	2020-06-30	2026-05-18
	매일성경 큐티 최신일 목사	KO	YOUTUBE	出埃及记第31章“艺术家与安息日”	https://www.youtube.com/watch?v=-jF7nQwSc7g	2021-10-13	2026-05-18
	광야교회 / 김 찬제 목사 / 강해설교	KO	YOUTUBE	出埃及记 30:34-38（圣香）	https://www.youtube.com/watch?v=_4gpVrb8eA8	2023-09-06	2026-05-18
	매일성경 큐티 최신일 목사	KO	YOUTUBE	出埃及记 30:17-38 “洗濯盆、膏油、香”	https://www.youtube.com/watch?v=WDS13jShtxM	2021-10-12	2026-05-18
	매일성경큐티하기	KO	YOUTUBE	出埃及记 30:17-38，什么使人成圣	https://www.youtube.com/watch?v=o8YdfBzKsfo	2021-10-12	2026-05-18
	김명석 목사 - 강릉 주의숲교회	KO	YOUTUBE	出埃及记 30:17-38	https://www.youtube.com/watch?v=1kvJXSsUyNM	2021-10-12	2026-05-18
	광야교회 / 김 찬제 목사 / 강해설교	KO	YOUTUBE	出埃及记 30:11-16（赎回生命）	https://www.youtube.com/watch?v=oN9J-oWLAY4	2023-09-04	2026-05-18
	동네형QT_생명의삶	KO	YOUTUBE	出埃及记 30:1-16 [赎罪是与神相遇的必要条件]	https://www.youtube.com/watch?v=5yVjMWtrH4k	2021-06-23	2026-05-18
	김명석 목사 - 강릉 주의숲교회	KO	YOUTUBE	出埃及记 30:1-16	https://www.youtube.com/watch?v=3WbwU2LFc68	2021-10-11	2026-05-18
	박성민목사의 매일큐티묵상	KO	YOUTUBE	出埃及记 30:1-16 香坛，生命的赎价	https://www.youtube.com/watch?v=C938GmaZh1k	2022-11-11	2026-05-18
	큐티엠	KO	YOUTUBE	出埃及记 29:29-46 | 我是耶和华他们的神 | 金阳宰牧师	https://www.youtube.com/watch?v=9_3ypoj4jj8	2022-11-10	2026-05-18
	김명석 목사 - 강릉 주의숲교회	KO	YOUTUBE	出埃及记 29:35-46	https://www.youtube.com/watch?v=kfqvacvak4c	2021-10-10	2026-05-18
	처치타임즈Church Times	KO	YOUTUBE	出埃及记 29:38-46 / 渴望每天与我们相遇的神	https://www.youtube.com/watch?v=BMHzP4DO44o	2021-06-19	2026-05-18
	동네형QT_생명의삶	KO	YOUTUBE	出埃及记 29:38-46 [救赎的奴役的目的，立约子民的圣洁]	https://www.youtube.com/watch?v=806jDdskrt8	2021-06-22	2026-05-18
	세상의 빛 이레교회	KO	YOUTUBE	出埃及记 29:38-46	https://www.youtube.com/watch?v=FFy24tr3chU	2021-06-22	2026-05-18
	성경한장	KO	YOUTUBE	出埃及记 29 “现在伸出你的双臂”	https://www.youtube.com/watch?v=qRPoGM-G-jY	2022-05-04	2026-05-18
